Country,Country_Code,Year,total_pop,pop_dens_sq_km,urban_pop_perc,rural_pop_perc,elect_access_pop,ren_energy_cons_perc,clean_fuel_tech_cook_pop,co2_emiss_excl_lulucf,Gini coefficient (2021 prices),perceptions of criminality,homicide rate,police rate,incarceration rate,Access to small arms,intensity of internal conflict,violent demonstrations,Violent crime,Political instability,Political Terror Scale,weapons imports,terrorism impact,deaths from internal conflict,internal conflicts fought,military expenditure (% gdp),armed services personnel rate,un peacekeeping funding,nuclear and heavy weapons,weapons exports,refugees and idps,Neighbouring countries relations,external conflicts fought,deaths From external conflict,overall score,internal peace,external peace,safety and security,ongoing conflict,militarisation,"Agriculture, forestry, and fishing, value added (% of GDP)",Adjusted savings: natural resources depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Access to electricity (% of population),Adjusted savings: energy depletion (% of GNI),Adjusted savings: carbon dioxide damage (% of GNI),Access to clean fuels and technologies for cooking (% of population),"Agriculture, forestry, and fishing, value added (annual % growth)",gdp
Bolivia,BOL,2014,10848888.0,10.0146663,68.047,31.953,90.0,15.0,81.2,19.309,0.4782917,4.05,2.791,2.707,2.048,4.0,2.0,1.75,3.0,3.0,2.0,1.057,1.051,1.0,1.0,1.578,1.655,3.599,1.022,1.0,1.002,2.0,1.0,1.0,1.95,2.284,1.45,2.381,1.403,1.991,9.740217538,8.357619959,0.0,90.0,6.614853556,2.195715801,81.2,3.820058945,32996188012.5599
Bolivia,BOL,2015,11014705.0,10.16773285,68.393,31.607,91.5,14.2,82.35,19.8345,0.46731645,3.6,2.771,2.681,2.048,4.0,2.0,2.25,3.0,2.75,2.0,1.108,1.0,1.0,1.0,1.583,1.646,3.969,1.022,1.0,1.002,2.0,1.0,1.0,1.948,2.262,1.476,2.348,1.403,2.04,10.23949411,2.966347955,0.0,91.5,2.844144198,2.264868236,82.35,5.116094559,33000198248.1292
Bolivia,BOL,2016,11180020.0,10.32033601,68.738,31.262,91.8,13.6,83.5,21.2787,0.45240822,3.75,2.751,2.655,2.143,4.0,2.0,1.25,3.0,2.75,2.0,1.105,1.0,1.0,1.0,1.626,1.47,3.179,1.023,1.0,1.002,2.0,1.0,1.0,1.891,2.211,1.411,2.277,1.403,1.931,11.17187542,1.928585256,0.0,91.8,1.366442692,2.372172437,83.5,3.133453165,33941126200.0606
Bolivia,BOL,2017,11344587.0,10.47224868,69.08,30.92,91.8,14.3,84.6,21.648,0.44617796,3.85,2.732,2.63,2.143,4.0,2.0,2.25,3.0,2.75,1.5,1.106,1.0,1.0,1.0,1.617,1.464,3.855,1.023,1.0,1.002,2.0,1.2,1.0,1.931,2.235,1.474,2.31,1.421,2.009,11.58933594,3.53621432,0.0,91.8,1.695236143,2.33863282,84.6,7.598600424,37508642165.3366
Bolivia,BOL,2018,11508368.0,10.6234358,69.425,30.575,92.8,14.3,85.6,21.851,0.42579088,3.8,2.936,2.606,2.278,4.0,2.0,2.0,3.0,2.75,2.0,1.099,1.0,1.0,1.0,1.688,1.457,4.808,1.022,1.0,1.002,2.0,1.2,1.0,1.988,2.282,1.546,2.377,1.421,2.128,11.48192415,3.824453577,0.0,92.8,2.887769184,2.315126193,85.6,6.911447373,40287647930.4761
Bolivia,BOL,2019,11671386.0,10.77391858,69.773,30.227,95.1,13.5,86.6,21.8707,0.41644302,3.65,3.146,2.583,2.278,4.0,2.0,3.0,3.0,2.75,1.5,1.099,1.0,1.0,1.0,1.593,1.45,4.761,1.022,1.0,1.001,2.0,1.2,1.0,2.0,2.31,1.535,2.415,1.421,2.11,12.22175758,2.758428168,0.0,95.1,2.312261396,2.274124039,86.6,5.299646218,40895322843.7851
Bolivia,BOL,2020,11816299.0,10.90768854,70.123,29.877,97.2,16.9,87.4,18.4606,0.4364544,3.2,2.747,2.56,2.167,4.0,2.0,3.25,3.0,2.75,2.0,1.083,1.0,1.0,1.0,1.554,1.444,4.77,1.022,1.0,1.001,2.0,1.2,1.0,1.991,2.297,1.533,2.398,1.421,2.104,14.00093054,1.552137413,0.0,97.2,1.214843989,2.375890139,87.4,3.128588452,36629843805.0216
Brazil,BRA,2008,190367302.0,22.77627582,83.749,16.251,98.5,47.0,93.1,409.2582,0.5403759,4.2,5.0,1.964,2.833,4.0,1.0,1.0,4.0,1.25,4.0,1.057,1.169,2.015,1.0,1.684,1.268,2.08,1.672,1.021,1.0,1.0,1.0,1.0,2.014,2.546,1.217,2.745,1.204,1.897,4.56785118,2.728657803,0.0,98.5,1.814015981,0.606161792,93.1,5.770967143,1695855083552.05
Brazil,BRA,2009,192079951.0,22.98118373,84.044,15.956,98.9,48.9,93.4,382.7997,0.53682,3.7,5.0,1.797,2.833,4.0,1.0,1.0,4.0,1.25,4.0,1.062,1.169,1.8,1.0,1.684,1.258,2.08,1.663,1.034,1.0,1.0,1.0,1.0,1.976,2.481,1.217,2.686,1.161,1.898,4.476773992,1.19807348,0.0,98.9,1.013826221,0.592964985,93.4,-3.728679826,1666996438681.46
Brazil,BRA,2010,193701929.0,23.17524342,84.335,15.665,98.6,46.8,93.9,436.393,0.53311885,4.0,5.0,1.909,2.976,4.0,1.0,1.0,4.0,1.25,4.0,1.065,1.169,2.015,1.053,1.75,1.258,2.08,1.653,1.033,1.0,1.0,1.0,1.0,2.013,2.542,1.22,2.735,1.21,1.904,4.115756488,1.678141116,0.0,98.6,1.122947897,0.531249746,93.9,6.696942486,2208837745214.23
Brazil,BRA,2011,195284734.0,23.36461629,84.631,15.369,99.3,45.2,94.3,458.3598,0.5294177,3.95,5.0,1.866,2.976,3.8,1.0,1.0,4.0,1.25,4.0,1.067,1.169,1.16,1.053,1.746,1.248,2.027,1.644,1.053,1.0,1.0,1.0,1.0,1.947,2.434,1.217,2.727,1.038,1.863,4.342034128,2.175243977,0.0,99.3,1.524820934,0.489511339,94.3,5.638646362,2616156223977.47
Brazil,BRA,2012,196876111.0,23.55501475,84.923,15.077,99.5,43.5,94.7,495.2275,0.5343539,3.55,5.0,1.711,3.142,3.8,1.0,1.0,4.0,1.25,4.0,1.071,1.169,2.009,1.105,1.693,1.251,2.718,1.634,1.051,1.0,1.0,1.0,1.0,2.005,2.501,1.261,2.693,1.214,1.937,4.168328224,1.961477055,0.0,99.5,1.514439705,0.587138933,94.7,-3.082242204,2465227803011.57
Brazil,BRA,2013,198478299.0,23.74670668,85.209,14.791,99.6,42.3,95.1,520.3719,0.526834,3.65,5.0,2.322,3.142,4.0,1.0,1.75,4.0,1.25,3.5,1.079,1.093,2.256,1.158,1.645,1.248,2.602,1.625,1.048,1.0,1.0,1.0,1.0,2.053,2.59,1.248,2.758,1.269,1.951,4.506886183,1.787971811,0.0,99.6,1.333614654,0.645381747,95.1,8.361443961,2472819535742.73
Brazil,BRA,2014,200085127.0,23.93895376,85.492,14.508,99.7,41.7,95.4,545.1421,0.5202971,4.25,5.0,2.237,3.386,4.0,1.0,2.75,4.0,1.25,4.0,1.082,1.046,2.003,1.158,1.607,1.24,1.436,1.615,1.039,1.0,1.0,1.0,1.0,2.093,2.715,1.16,2.969,1.218,1.805,4.325610539,1.749797587,0.0,99.7,1.398763316,0.714730472,95.4,2.790794473,2456043727198.85
Brazil,BRA,2015,201675532.0,24.12923593,85.77,14.23,99.7,43.7,95.7,515.5152,0.51926535,4.15,5.0,2.35,3.386,4.0,1.0,3.25,4.0,1.75,4.0,1.086,1.024,1.16,1.105,1.612,1.242,2.562,1.612,1.037,1.0,1.0,1.0,1.0,2.114,2.697,1.24,3.072,1.043,1.938,4.31914943,1.112644559,0.0,99.7,0.857685698,0.954397922,95.7,3.314331397,1802212206904.68
Brazil,BRA,2016,203218114.0,24.31379637,86.042,13.958,99.7,45.4,95.8,480.8269,0.5336719,4.0,5.0,2.339,3.764,4.0,1.0,2.75,4.0,2.0,4.0,1.083,1.288,2.058,1.211,1.65,1.252,3.86,1.595,1.024,1.0,1.0,1.2,1.0,2.226,2.811,1.348,3.092,1.253,2.091,4.891353588,1.028834121,0.0,99.7,0.686699294,0.91347882,95.8,-5.224217737,1795693482652.52
Brazil,BRA,2017,204703445.0,24.49150708,86.309,13.691,99.8,45.3,96.1,492.7353,0.5332116,4.15,5.0,2.329,3.764,4.0,1.0,3.25,4.0,2.125,4.0,1.074,1.288,2.105,1.211,1.626,1.25,4.64,1.478,1.036,1.0,1.0,1.4,1.0,2.282,2.866,1.406,3.163,1.281,2.16,4.600591696,1.249054092,0.0,99.8,0.934976538,0.843511847,96.1,14.15238626,2063514977334.32
Brazil,BRA,2018,206107261.0,24.65946502,86.569,13.431,99.7,46.9,96.2,468.764,0.5388841,4.4,5.0,2.319,3.803,4.0,1.0,3.0,4.0,2.125,3.5,1.059,1.169,3.474,1.526,1.688,1.272,4.331,1.483,1.036,1.0,1.0,1.4,1.0,2.345,2.981,1.391,3.1,1.589,2.133,4.420399304,1.898754631,0.0,99.7,1.580296349,0.91236233,96.2,1.307055777,1916933898038.36
Brazil,BRA,2019,207455459.0,24.82076862,86.824,13.176,99.8,47.5,96.4,468.014,0.5350941,4.3,5.0,2.309,3.803,4.0,2.0,3.5,4.5,2.125,3.5,1.061,1.231,3.38,1.842,1.688,1.27,4.506,1.452,1.045,1.0,1.0,1.4,1.0,2.458,3.163,1.401,3.197,1.804,2.149,4.205014095,1.75977305,0.0,99.8,1.44608781,0.971501341,96.4,0.415036913,1873288205186.45
Brazil,BRA,2020,208660842.0,24.96498527,87.073,12.927,99.7,50.0,96.4,447.6954,0.4890203,3.95,5.0,2.3,4.016,4.0,2.0,3.0,5.0,2.0,4.0,1.055,2.168,3.171,2.368,1.703,1.268,3.115,1.451,1.044,1.0,1.0,1.4,1.0,2.466,3.241,1.303,3.298,1.816,1.986,5.711485115,1.31416349,0.0,99.7,0.949585952,1.246755713,96.4,4.174578588,1476107231194.11
Bulgaria,BGR,2008,7492561.0,68.98592211,71.622,28.378,92.3,9.9,94.236,54.4064,0.3357257,2.9,2.109,3.212,2.063,3.0,1.0,1.25,3.0,1.25,2.5,1.395,1.169,1.0,1.0,1.736,1.911,1.374,1.086,1.594,1.014,1.0,1.5,1.0,1.643,1.901,1.257,2.062,1.046,1.757,5.869626922,0.763722394,0.0,92.3,0.453473209,2.590247615,94.236,31.79463296,54480684188.4442
Bulgaria,BGR,2009,7444443.0,68.57445652,71.963,28.037,92.9,11.6,94.691,46.4564,0.33823076,2.9,2.083,3.228,2.063,3.0,1.0,1.25,3.0,1.375,2.5,1.609,1.169,1.0,1.0,1.736,1.829,1.374,1.094,1.451,1.013,1.0,1.75,1.0,1.654,1.919,1.257,2.075,1.069,1.749,4.23578566,0.231037692,0.0,92.9,0.12765775,2.353317433,94.691,-8.873274632,52023801230.0
Bulgaria,BGR,2010,7395599.0,68.12453021,72.302,27.698,93.5,14.3,95.177,49.4329,0.35653466,2.9,2.071,3.243,2.04,3.0,1.0,1.25,3.0,1.5,2.0,1.809,1.169,1.0,1.0,1.779,1.829,1.374,1.102,1.439,1.012,1.0,2.0,1.0,1.649,1.894,1.28,2.029,1.092,1.777,4.032500762,0.665859849,0.0,93.5,0.258182133,2.576363063,95.177,-10.8629585,50760929302.5147
Bulgaria,BGR,2011,7348328.0,67.68909359,72.638,27.362,94.1,13.2,95.582,54.7156,0.34274977,2.95,2.001,3.05,2.04,3.0,1.0,1.25,3.0,1.5,2.0,1.584,1.169,1.0,1.0,1.583,1.637,1.226,1.11,1.139,1.011,1.0,2.0,1.0,1.606,1.87,1.211,2.008,1.092,1.636,4.661369068,0.922677342,0.0,94.1,0.423926799,2.650043252,95.582,5.708702737,57737040780.0157
Bulgaria,BGR,2012,7305888.0,67.2981577,72.975,27.025,94.7,15.6,95.955,49.871,0.36010975,3.15,1.995,2.979,2.071,3.0,1.0,1.25,3.0,1.625,2.0,1.601,1.169,1.0,1.0,1.598,1.641,2.445,1.118,1.129,1.01,1.0,2.0,1.0,1.654,1.891,1.298,2.036,1.092,1.783,4.430140024,0.746725261,0.0,94.7,0.219658693,2.610689419,95.955,-11.0408177,54288135058.7926
Bulgaria,BGR,2013,7265115.0,66.92257738,73.313,26.687,95.3,18.2,96.364,44.4068,0.36570895,2.95,1.867,2.989,2.071,3.0,1.0,1.25,3.0,1.75,2.0,1.525,2.268,1.0,1.0,1.578,1.645,2.304,1.126,1.145,1.01,1.0,1.875,1.0,1.665,1.922,1.279,2.083,1.08,1.76,4.515416945,0.504882421,0.0,95.3,0.120358167,2.348781639,96.364,3.630103768,55852123989.9504
Bulgaria,BGR,2014,7223938.0,66.54327561,73.651,26.349,95.9,17.1,96.714,47.2492,0.37415853,2.9,1.964,2.925,1.968,3.0,1.0,2.5,3.0,1.875,1.0,1.306,2.005,1.0,1.0,1.641,1.652,1.522,1.134,1.217,1.009,1.0,1.75,1.0,1.632,1.901,1.227,2.067,1.069,1.664,4.55871705,0.315845662,0.0,95.9,0.083492841,2.501936955,96.714,7.033545656,57157782909.9307
Bulgaria,BGR,2015,7177991.0,66.120035,73.99,26.01,96.6,17.9,97.009,49.7792,0.38564378,3.05,1.75,2.843,1.968,3.0,1.0,1.75,3.0,2.0,2.0,1.08,1.757,1.0,1.0,1.593,1.659,2.189,1.134,1.244,1.008,1.0,1.625,1.0,1.655,1.915,1.264,2.099,1.057,1.716,4.061975774,0.232343513,0.0,96.6,0.055248787,3.149247547,97.009,-7.850098152,50811995688.6771
Bulgaria,BGR,2016,7127822.0,65.65790346,74.329,25.671,97.3,17.7,97.3,47.0982,0.40589675,3.0,1.776,2.95,1.802,3.0,1.0,2.25,3.0,1.875,2.0,1.073,1.512,1.0,1.0,1.526,1.663,1.713,1.109,1.537,1.006,1.0,1.625,1.0,1.654,1.921,1.254,2.108,1.057,1.699,4.05489853,0.187185141,0.0,97.3,0.046825725,2.857032763,97.3,7.467855219,53964253212.0
Bulgaria,BGR,2017,7075947.0,65.18005711,74.669,25.331,98.1,17.1,97.536,49.2263,0.40378964,3.0,1.878,2.565,1.802,3.0,1.0,2.25,3.0,1.75,2.0,1.017,1.329,1.0,1.0,1.598,1.667,1.476,1.11,1.85,1.004,1.0,1.5,1.0,1.637,1.884,1.266,2.06,1.046,1.729,4.043176898,0.309360816,0.0,98.1,0.062225333,2.837309701,97.536,8.457781035,59309748166.1179
Bulgaria,BGR,2018,7025037.0,64.71109985,75.008,24.992,98.7,19.6,97.755,46.2676,0.41284075,2.9,1.554,3.135,1.786,3.0,1.0,2.5,3.0,1.625,2.0,1.008,1.0,1.0,1.0,1.545,1.672,2.159,1.13,1.933,1.003,1.0,1.375,1.0,1.651,1.877,1.311,2.05,1.034,1.821,3.396683202,0.283908934,0.0,98.7,0.061057009,2.495417906,97.755,-1.798516951,66289266348.6504
Bulgaria,BGR,2019,6975761.0,64.25719418,75.347,24.653,99.2,19.3,97.945,44.5676,0.40271118,2.85,1.728,3.0,1.786,3.0,1.0,1.75,3.0,1.5,2.5,1.008,1.0,1.0,1.0,1.688,1.677,1.41,1.131,1.905,1.003,1.0,1.25,1.0,1.621,1.864,1.256,2.032,1.023,1.746,3.196164805,0.246339907,0.0,99.2,0.042116895,2.38330631,97.945,1.987625368,68631726289.2794
Bulgaria,BGR,2020,6934015.0,63.87265107,75.686,24.314,99.7,21.1,98.1,39.3622,0.40523154,2.95,1.655,3.046,1.841,3.0,1.0,1.75,3.0,1.5,2.0,1.012,1.0,1.0,1.0,2.434,1.805,1.273,1.111,1.865,1.003,1.0,1.125,1.0,1.614,1.829,1.292,1.982,1.011,1.822,3.43289246,0.295402997,0.0,99.7,0.026968882,2.26062861,98.1,-2.672981818,70716821234.5967
Canada,CAN,2008,33247298.0,3.708322375,80.578,19.422,100.0,21.6,100.0,580.5967,0.33930567,2.15,1.928,1.953,1.913,2.0,1.0,1.25,1.0,1.0,1.0,1.486,1.197,1.0,1.0,1.626,1.295,1.306,3.219,2.173,1.001,1.0,1.5,1.0,1.42,1.376,1.487,1.409,1.046,1.977,1.768273548,2.177818915,0.0,100.0,1.816097558,0.965470314,100.0,7.205325814,1552989690721.65
Canada,CAN,2009,33630069.0,3.751015717,80.758,19.242,100.0,22.2,100.0,547.2832,0.33952153,2.2,1.902,1.969,1.929,2.0,1.0,1.25,1.0,1.0,1.5,1.597,1.197,1.0,1.0,1.626,1.293,1.306,2.98,2.12,1.0,1.0,1.575,1.0,1.44,1.426,1.462,1.472,1.053,1.938,1.549893275,0.512977214,0.0,100.0,0.35661405,1.065729859,100.0,-5.08036133,1374625142157.29
Canada,CAN,2010,34005902.0,3.792935211,80.937,19.063,100.0,21.4,100.0,563.41,0.33592603,2.15,1.918,1.976,1.929,2.0,1.0,1.25,1.0,1.0,1.5,1.494,1.197,1.0,1.0,1.688,1.293,1.306,2.741,2.035,1.0,2.0,1.65,1.0,1.498,1.42,1.615,1.47,1.261,1.876,1.493236081,0.559054628,0.0,100.0,0.273815796,0.968020509,100.0,1.301992994,1617343367486.26
Canada,CAN,2011,34339221.0,3.830112798,81.096,18.904,100.0,21.5,100.0,575.9768,0.32657078,1.95,1.902,1.994,1.929,2.0,1.0,1.25,1.0,1.0,1.0,1.543,1.197,1.0,1.0,1.703,1.292,1.381,2.503,1.994,1.0,1.5,1.725,1.0,1.424,1.367,1.509,1.393,1.167,1.843,1.765664466,0.73231348,0.0,100.0,0.350184577,0.931222765,100.0,4.090031125,1793326630174.52
Canada,CAN,2012,34713395.0,3.871847252,81.137,18.863,100.0,21.8,100.0,573.5173,0.33539012,2.0,1.814,2.01,1.929,2.0,1.0,1.25,1.0,1.0,1.0,1.641,1.197,1.0,1.0,1.669,1.292,1.258,2.264,1.999,1.0,1.5,1.725,1.0,1.41,1.368,1.473,1.389,1.167,1.795,1.811345744,0.450995465,0.0,100.0,0.19890427,0.944962645,100.0,1.301663337,1828366481521.6
Canada,CAN,2013,35080992.0,3.912848123,81.178,18.822,100.0,22.2,100.0,582.6315,0.3379898,1.8,1.881,2.005,1.937,2.0,1.0,2.5,1.0,1.0,1.0,1.527,1.096,1.0,1.0,1.612,1.288,1.209,2.026,1.915,1.0,1.0,1.725,1.0,1.396,1.431,1.343,1.484,1.067,1.712,1.894231512,0.44751857,0.0,100.0,0.26669941,0.98774863,100.0,17.08547288,1846597421834.98
Canada,CAN,2014,35434066.0,3.952229134,81.218,18.782,100.0,22.2,100.0,588.8153,0.33157605,2.15,1.786,1.995,1.937,2.0,1.0,1.25,1.0,1.0,1.0,1.435,1.035,1.0,1.0,1.545,1.285,1.026,1.787,1.84,1.0,1.0,1.725,1.0,1.332,1.359,1.292,1.389,1.067,1.615,1.586548077,0.544167648,0.0,100.0,0.35920314,1.06453264,100.0,-6.664101731,1805749878439.94
Canada,CAN,2015,35704498.0,3.982392458,81.259,18.741,100.0,22.3,100.0,585.6989,0.33746484,1.95,1.721,1.981,1.905,2.0,1.0,1.25,1.0,1.0,1.0,1.513,1.683,1.0,1.0,1.531,1.288,1.0,1.602,1.817,1.0,1.0,1.725,1.0,1.328,1.369,1.267,1.397,1.067,1.584,1.869835946,0.150822515,0.0,100.0,0.030015553,1.267569415,100.0,4.354274666,1556508816217.14
Canada,CAN,2016,36110803.0,4.027710725,81.3,18.7,100.0,22.1,100.0,584.0312,0.32701823,1.9,1.736,1.965,1.905,2.0,1.0,1.25,1.0,1.0,1.0,1.572,1.532,1.0,1.0,1.54,1.279,1.0,1.606,1.907,1.0,1.0,1.8,1.0,1.33,1.362,1.283,1.384,1.073,1.607,1.862225893,0.24520137,0.0,100.0,0.123509348,1.324869891,100.0,4.114674062,1527994741907.43
Canada,CAN,2017,36545075.0,4.076148363,81.35,18.65,100.0,22.8,100.0,595.0612,0.33308205,1.9,1.849,1.956,1.889,2.0,1.0,2.0,1.0,1.0,1.0,1.524,1.626,1.0,1.0,1.526,1.263,1.0,1.568,1.764,1.0,1.0,1.75,1.0,1.354,1.419,1.258,1.467,1.069,1.566,1.889994632,0.356668959,0.0,100.0,0.210662548,1.305411334,100.0,2.298415778,1649265644244.09
Canada,CAN,2018,37072620.0,4.134989443,81.411,18.589,100.0,22.3,100.0,606.8575,0.3250927,1.8,1.847,1.947,1.889,2.0,1.0,2.5,1.0,1.0,1.0,1.573,2.264,1.0,1.0,1.521,1.26,1.0,1.553,1.611,1.0,1.0,1.75,1.0,1.379,1.472,1.239,1.539,1.069,1.541,1.699891576,0.507451321,0.0,100.0,0.410042164,1.340049827,100.0,-0.385585678,1725329192783.02
Canada,CAN,2019,37618495.0,4.195875007,81.482,18.518,100.0,22.4,100.0,593.9794,0.31749648,1.85,1.904,1.938,1.825,2.0,1.0,2.75,1.0,1.0,1.0,1.559,2.476,1.0,1.0,1.531,1.271,1.0,1.543,1.567,1.0,1.0,1.625,1.0,1.39,1.5,1.225,1.578,1.057,1.532,1.697079353,0.525706549,0.0,100.0,0.416681057,1.375890222,100.0,2.305096177,1743725183672.52
Canada,CAN,2020,38028638.0,4.241621355,81.562,18.438,100.0,23.9,100.0,544.9676,0.29851684,1.85,1.888,1.919,1.825,2.0,1.0,3.5,1.0,1.0,1.0,1.505,2.214,1.0,1.0,1.545,1.271,1.0,1.566,1.597,1.0,1.0,1.6,1.0,1.411,1.531,1.229,1.625,1.055,1.537,1.839789311,0.359354443,0.0,100.0,0.223536263,1.409571497,100.0,0.339550138,1655684730000.19
China,CHN,2008,1324655000.0,141.0977052,46.539,53.461,98.8,14.1,52.7,7774.9554,0.4296504,2.15,1.682,2.5,1.96,2.0,3.0,3.25,2.0,3.125,4.0,1.141,2.647,1.0,1.0,1.626,1.253,1.511,5.0,1.056,1.004,3.0,1.0,1.0,2.127,2.291,1.883,2.415,1.805,2.072,10.00997707,5.690314442,0.0,98.8,4.225436445,4.179674075,52.7,5.156004664,4594336785737.67
China,CHN,2009,1331260000.0,141.8012441,47.88,52.12,99.1,13.4,55.2,8340.2013,0.43354997,2.15,1.608,2.5,1.96,2.0,3.0,3.25,2.0,2.875,3.5,1.134,2.647,2.064,1.105,1.626,1.251,1.511,5.0,1.053,1.004,3.0,1.0,1.0,2.156,2.339,1.882,2.318,2.03,2.071,9.472995817,2.294630841,0.0,99.1,1.675462715,4.185628826,55.2,4.002425783,5101691124285.21
China,CHN,2010,1337705000.0,142.4877434,49.226,50.774,99.7,12.3,57.4,9124.9114,0.43744954,2.15,1.555,2.5,1.96,2.0,3.0,3.25,2.0,2.75,4.0,1.115,2.647,2.168,1.211,1.679,1.251,1.511,5.0,1.067,1.004,3.0,1.0,1.0,2.184,2.382,1.887,2.356,2.062,2.077,9.166499061,3.894282676,0.0,99.7,2.476442308,3.995951858,57.4,4.251069684,6087191746679.49
China,CHN,2011,1345035000.0,143.2685098,50.511,49.489,99.9,11.3,60.1,9975.9314,0.42409223,1.95,1.546,2.5,1.96,2.0,3.0,3.25,2.0,2.75,4.0,1.088,2.647,1.0,1.211,1.626,1.263,1.08,5.0,1.09,1.005,3.0,1.0,1.0,2.089,2.244,1.857,2.338,1.827,2.023,9.033845859,4.901800829,0.0,99.9,3.161498213,3.701095011,60.1,4.174289253,7551545703440.75
China,CHN,2012,1354190000.0,144.243669,51.765,48.235,99.9,11.5,62.9,10288.8595,0.42237166,1.9,1.496,2.5,1.952,2.0,3.0,3.25,2.0,2.75,4.0,1.069,2.647,1.0,1.211,1.598,1.263,1.055,5.0,1.099,1.005,3.0,1.0,1.0,2.083,2.236,1.854,2.327,1.827,2.016,8.965056735,2.469608763,0.0,99.9,1.983297668,3.482753817,62.9,4.466541955,8532185381680.59
China,CHN,2013,1363240000.0,145.2076439,53.013,46.987,100.0,11.5,65.8,10782.993,0.397364,1.8,1.442,2.5,1.952,2.0,3.0,3.5,2.0,2.5,4.0,1.067,2.61,1.0,1.211,1.593,1.261,1.055,5.0,1.119,1.005,3.0,1.0,1.0,2.073,2.218,1.856,2.302,1.827,2.018,8.784421316,1.84082793,0.0,100.0,1.472487167,3.400077988,65.8,3.807199829,9570471111831.68
China,CHN,2014,1371860000.0,146.1258167,54.259,45.741,100.0,11.9,68.8,10909.7228,0.39177653,2.1,1.412,2.5,1.937,2.0,3.0,3.25,2.0,2.5,4.0,1.061,2.6,1.0,1.105,1.593,1.263,1.114,5.0,1.148,1.005,3.0,1.0,1.0,2.072,2.211,1.863,2.301,1.816,2.03,8.482429409,1.413859388,0.0,100.0,1.174495608,3.212248189,68.8,4.050468237,10475624944355.2
China,CHN,2015,1379860000.0,146.9779493,55.5,44.5,100.0,12.2,71.5,10768.9819,0.38595304,2.1,1.386,2.5,1.937,2.0,3.0,3.5,2.0,2.625,4.0,1.057,3.198,1.0,1.0,1.612,1.255,1.52,5.0,1.151,1.005,3.0,1.05,1.0,2.111,2.255,1.897,2.37,1.81,2.079,8.224013595,0.705545702,0.0,100.0,0.551468918,3.114773022,71.5,3.898521466,11061572618578.7
China,CHN,2016,1387790000.0,147.8226414,56.736,43.264,100.0,12.6,74.4,10786.0992,0.38480517,2.1,1.363,2.5,1.937,2.0,3.0,3.25,2.0,2.75,4.0,1.06,3.358,1.2,1.053,1.626,1.254,1.275,5.0,1.156,1.005,3.0,1.1,1.0,2.121,2.278,1.885,2.369,1.86,2.053,7.900650175,0.602688602,0.0,100.0,0.468471119,3.172551781,74.4,3.277813557,11233313730348.7
China,CHN,2017,1396215000.0,148.7200435,57.96,42.04,100.0,13.1,77.1,11026.1102,0.39075777,2.1,1.329,2.5,1.96,2.0,3.0,3.5,2.0,2.75,4.0,1.061,3.095,1.0,1.053,1.626,1.236,1.184,5.0,1.178,1.005,3.0,1.2,1.0,2.111,2.26,1.888,2.374,1.829,2.044,7.328392393,0.722467199,0.0,100.0,0.582954446,3.072675899,77.1,3.961291001,12310491333980.9
China,CHN,2018,1402760000.0,149.4171945,59.152,40.848,100.0,13.5,79.5,11553.536,0.38497642,1.8,1.308,2.5,1.944,2.0,3.0,2.5,2.0,2.625,4.0,1.061,2.888,1.24,1.053,1.602,1.219,1.244,5.0,1.179,1.005,3.0,1.25,1.0,2.066,2.182,1.893,2.228,1.882,2.046,6.917142892,0.834345313,0.0,100.0,0.704281725,2.974540255,79.5,3.482917501,13894907857880.6
China,CHN,2019,1407745000.0,149.9481797,60.308,39.692,100.0,14.3,82.0,11819.3583,0.38168344,1.5,1.283,2.5,1.944,2.0,2.0,2.75,2.0,2.625,4.0,1.068,2.588,1.0,1.053,1.588,1.218,1.036,5.0,1.164,1.005,3.0,1.35,1.0,1.974,2.034,1.884,2.203,1.641,2.018,7.006215758,0.72227604,0.0,100.0,0.554702096,3.066229391,82.0,3.076793559,14279968506271.7
China,CHN,2020,1411100000.0,150.3055428,61.428,38.572,100.0,14.9,83.8,12037.3161,0.37090832,1.35,1.265,2.5,1.944,2.0,2.0,2.0,2.0,2.625,4.0,1.071,2.211,1.0,1.053,1.588,1.217,1.024,5.0,1.169,1.005,3.0,1.4,1.0,1.931,1.96,1.887,2.1,1.646,2.018,7.540181985,0.475068779,0.0,100.0,0.361833602,3.016429491,83.8,3.13212765,14687744162801.0
Colombia,COL,2008,43758808.0,39.44011537,77.204,22.796,96.8,30.8,83.9,61.4985,0.5530606,3.3,5.0,2.632,2.23,4.0,4.0,1.25,4.0,2.25,4.5,1.151,3.659,2.346,1.053,2.205,1.762,1.858,1.191,1.0,3.711,3.0,1.0,1.08,2.647,3.097,1.971,3.335,2.299,1.913,6.68738485,6.708780126,0.0,96.8,6.391381246,0.686143197,83.9,-0.805188996,242504150472.931
Colombia,COL,2009,44271541.0,39.90224516,77.587,22.413,96.1,31.4,84.9,64.3763,0.54282105,3.5,5.0,2.569,2.23,4.0,4.0,1.25,4.0,2.25,4.0,1.138,3.659,2.233,1.158,2.205,1.852,1.858,1.192,1.0,3.544,3.0,1.0,1.0,2.61,3.057,1.94,3.269,2.271,1.922,6.689740696,3.966395134,0.0,96.1,3.564779504,0.759474488,84.9,-0.232995115,232468663109.595
